0.023219954	654.033
0.034829931	654.442
0.046439909	220.983
0.058049886	221.509
0.069659863	221.758
0.081269841	164.769
0.092879818	164.792
0.104489795	164.655
0.116099773	-164.957
0.127709750	-60.094
0.139319727	-60.1728
0.150929705	-60.2003
0.162539682	60.2966
0.174149659	60.4076
0.185759637	60.4278
0.197369614	60.4257
0.208979591	60.4292
0.220589569	73.3034
0.232199546	73.3636
0.243809523	73.3152
0.255419501	73.3719
0.267029478	73.3601
0.278639455	-93.7297
0.290249433	-356.355
0.301859410	-439.259
0.313469387	-424.188
0.336689342	51.1798
0.348299319	406.806
0.359909297	406.574
0.371519274	405.046
0.383129251	405.487
0.394739229	404.389
0.406349206	404.958
0.417959183	404.321
0.429569160	405.752
0.441179138	404.925
0.452789115	406.794
0.464399092	406.149
0.476009070	407.344
0.487619047	406.604
0.499229024	407.199
0.510839002	-134.871
0.545668934	-81.0714
0.557278911	-81.1097
0.638548752	41.0021
0.696598639	-81.7718
0.708208616	-208.923
0.719818594	-200.923
0.731428571	-316.851
0.743038548	-309.617
0.754648526	-308.167
0.766258503	307.399
0.777868480	307.871
0.789478458	308.964
0.801088435	309.949
0.812698412	310.65
0.824308390	312.165
0.835918367	313.846
0.847528344	318.395
0.859138321	320.616
0.870748299	322.223
0.882358276	323.248
0.893968253	-80.8681
0.905578231	-81.1302
0.917188208	-81.3758
0.928798185	-81.5267
0.940408163	81.8871
0.952018140	81.8581
0.963628117	81.8705
0.975238095	81.8705
0.986848072	81.9197
0.998458049	81.9855
1.010068027	82.0653
1.021678004	82.1154
1.033287981	82.2014
1.044897959	82.2139
1.056507936	82.2723
1.068117913	82.3339
1.079727891	82.286
1.091337868	-295.925
1.102947845	-311.388
1.114557823	-640.833
1.126167800	648.277
1.137777777	651.027
1.149387755	656.774
1.160997732	658.113
1.172607709	658.583
1.184217687	659.041
1.195827664	659.437
1.207437641	659.921
1.219047619	660.285
1.230657596	659.964
1.242267573	660.083
1.253877551	660.598
1.265487528	660.321
1.277097505	662.645
1.288707482	331.369
1.300317460	331.829
1.311927437	332.029
1.323537414	332.718
1.335147392	332.324
1.346757369	332.054
1.358367346	332.421
1.369977324	332.078
1.381587301	332.456
1.393197278	332.561
1.404807256	332.517
1.416417233	332.954
1.428027210	332.984
1.439637188	333.773
1.451247165	333.996
1.462857142	334.207
1.474467120	334.898
1.486077097	334.713
1.497687074	335.2
1.509297052	-335.297
1.520907029	-335.194
