0.032000000	-136.577
0.048000000	-137.81
0.064000000	138.522
0.080000000	139.534
0.096000000	140.715
0.112000000	141.728
0.128000000	142.265
0.144000000	142.627
0.160000000	142.779
0.176000000	142.745
0.192000000	142.594
0.208000000	141.963
0.224000000	141.171
0.240000000	140.6
0.256000000	140.497
0.272000000	141.353
0.288000000	142.453
0.304000000	143.287
0.320000000	143.987
0.336000000	144.585
0.352000000	145.466
0.368000000	-147.541
0.384000000	143.921
0.400000000	-138.513
0.416000000	-143.268
0.432000000	-442.011
