0.032000000	147.448
0.048000000	146.513
0.064000000	146.913
0.080000000	147.969
0.096000000	150.295
0.112000000	152.97
0.128000000	154.646
0.144000000	155.323
0.160000000	154.993
0.176000000	154.294
0.192000000	153.395
0.208000000	152.684
0.224000000	152.105
0.240000000	151.55
0.256000000	151.29
0.272000000	151.085
0.288000000	150.903
0.304000000	151.025
0.320000000	151.515
0.336000000	152.65
0.352000000	153.727
0.368000000	154.427
0.384000000	154.636
0.400000000	154.466
0.416000000	154.071
0.432000000	154.474
0.448000000	-157.76
0.464000000	-154.756
