0.032000000	-128.804
0.048000000	-130.094
0.064000000	-130.954
0.080000000	131.433
0.096000000	131.767
0.112000000	132.091
0.128000000	132.452
0.144000000	133.069
0.160000000	133.744
0.176000000	134.065
0.192000000	134
0.208000000	133.775
0.224000000	133.564
0.240000000	133.7
0.256000000	133.881
0.272000000	133.727
0.288000000	133.104
0.304000000	132.271
0.320000000	131.643
0.336000000	131.543
0.352000000	131.751
0.368000000	132.05
0.384000000	132.313
0.400000000	132.393
0.416000000	132.654
0.432000000	133.375
0.448000000	-134.606
0.464000000	135.379
0.480000000	135.486
0.496000000	-135.498
0.512000000	-134.791
0.528000000	-133.918
0.544000000	-133.696
0.560000000	-126.606
0.576000000	-135.861
0.592000000	-877.468
